2483,15035,11,18,0,0
2483,6049,11,18,14,14
2483,11637,11,19,23,33
2483,11637,11,19,23,0
2483,11637,11,19,23,0
2483,11637,11,19,23,0
2483,11637,11,19,23,0
2483,5539,11,21,8,33
2483,12520,11,21,15,7
2483,12520,11,21,15,0
2483,9711,11,21,15,0
2483,9711,11,21,15,0
2483,9711,11,21,15,0
2483,14859,11,21,16,1
2483,14859,11,21,16,0
2483,14859,11,21,16,0
2483,14859,11,21,21,5
2483,14859,11,21,21,0
2483,14859,11,21,21,0
2483,14859,11,21,21,0
2483,14859,11,21,21,0
2483,14859,11,21,21,0
2483,14859,11,21,21,0
2483,2166,11,21,21,0
2483,2166,11,21,21,0
2483,6100,11,21,23,2
2483,5528,11,21,23,0
2483,5528,11,21,23,0
2483,8331,11,21,23,0
2483,4785,11,22,13,14
2483,4785,11,22,13,0
2483,4785,11,22,13,0
2483,4785,11,22,13,0
2483,15475,11,22,13,0
2483,5225,11,23,7,18
2483,14790,11,23,7,0
2483,2497,11,23,7,0
2483,2497,11,23,7,0
2483,4785,11,23,7,0
2483,4785,11,23,7,0
2483,5528,11,23,7,0
2483,5528,11,23,7,0
2483,5528,11,23,7,0
2483,5528,11,23,14,7
2483,5528,11,23,14,0
2483,12070,11,24,0,10
2483,14859,11,24,0,0
2483,5528,11,24,0,0
2483,5528,11,24,0,0
2483,5528,11,24,0,0
2483,5528,11,24,0,0
2483,5528,11,24,0,0
2483,5528,11,24,0,0
2483,9546,11,24,10,10
2483,9546,11,24,10,0
2483,9546,11,24,10,0
2483,9546,11,24,10,0
2483,9546,11,24,10,0
2483,14859,11,24,23,13
2483,14859,11,24,23,0
2483,14859,11,24,23,0
2483,14859,11,24,23,0
2483,14859,11,24,23,0
2483,14859,11,24,23,0
2483,14859,11,24,23,0
2483,11831,11,26,0,25
2483,11831,11,26,0,0
2483,11831,11,26,0,0
2483,14859,11,26,0,0
2483,11560,11,26,18,18
2483,11560,11,26,18,0
2483,11560,11,26,18,0
2483,11560,11,26,18,0
2483,11560,11,26,18,0
2483,11560,11,26,18,0
2483,6078,11,26,18,0
2483,8546,11,26,18,0
2483,8546,11,26,18,0
2483,8343,11,26,23,5
2483,14859,11,26,23,0
2483,14859,11,26,23,0
2483,14859,11,26,23,0
2483,4785,11,26,23,0
2483,4785,11,26,23,0
2483,5528,11,26,23,0
2483,5528,11,26,23,0
2483,5528,11,26,23,0
2483,5528,11,26,23,0
2483,5528,11,26,23,0
2483,793,11,26,23,0
2483,13597,11,26,23,0
2483,13597,11,26,23,0
2483,8546,11,27,8,9
2483,8546,11,27,8,0
2483,8546,11,27,8,0
2483,272,11,27,10,2
2483,272,11,27,10,0
2483,272,11,27,10,0
2483,272,11,27,10,0
2483,6365,11,27,10,0
2483,6365,11,27,10,0
2483,6365,11,27,10,0
2483,8546,11,27,10,0
2483,8546,11,27,10,0
2483,8546,11,27,10,0
2483,8546,11,27,10,0
2483,13597,11,27,11,1
2483,13597,11,27,11,0
2483,13597,11,27,11,0
2483,13597,11,27,11,0
2483,13597,11,27,11,0
2483,13597,11,27,11,0
2483,13597,11,27,11,0
2483,13597,11,27,11,0
2483,13597,11,27,11,0
2483,13597,11,27,11,0
2483,13597,11,27,11,0
2483,13597,11,27,11,0
2483,13597,11,27,11,0
2483,14859,11,27,14,3
2483,13597,11,28,0,10
2483,13597,11,28,0,0
2483,13597,11,28,0,0
2483,13597,11,28,9,9
2483,13597,11,28,9,0
2483,13597,11,28,9,0
2483,13597,11,28,9,0
2483,13597,11,28,9,0
2483,14859,11,28,10,1
2483,10799,11,28,10,0
2483,793,11,28,10,0
2483,793,11,28,10,0
2483,793,11,28,10,0
2483,793,11,28,10,0
2483,793,11,28,10,0
2483,793,11,28,10,0
2483,793,11,28,10,0
2483,5528,11,28,11,1
2483,5528,11,28,11,0
2483,5528,11,28,11,0
2483,5528,11,28,11,0
2483,5528,11,28,11,0
2483,5528,11,28,11,0
2483,11485,11,28,11,0
2483,793,11,28,11,0
2483,793,11,28,11,0
2483,793,11,28,21,10
2483,793,11,28,21,0
2483,6365,11,28,23,2
2483,6365,11,28,23,0
2483,6365,11,28,23,0
2483,6365,11,28,23,0
2483,8546,11,28,23,0
2483,8546,11,28,23,0
2483,8546,11,28,23,0
2483,15408,11,29,9,10
2483,15408,11,29,9,0
2483,15408,11,29,9,0
2483,15408,11,29,9,0
2483,5225,11,29,10,1
2483,5225,11,29,10,0
2483,5225,11,29,10,0
2483,5225,11,29,10,0
2483,14790,11,29,10,0
2483,14790,11,29,10,0
2483,14790,11,29,10,0
2483,4555,11,29,10,0
2483,5528,11,29,10,0
2483,5528,11,29,10,0
2483,5528,11,29,10,0
2483,793,11,29,10,0
2483,793,11,29,10,0
2483,627,11,29,17,7
2483,12007,11,29,17,0
2483,12007,11,29,17,0
2483,12007,11,29,17,0
2483,4995,11,29,17,0
2483,1506,11,29,17,0
2483,1448,11,29,17,0
2483,12007,11,29,18,1
2483,12007,11,29,18,0
2483,12007,11,29,18,0
2483,11665,11,29,18,0
2483,11665,11,29,18,0
